年度,学校コード,学部(研究科)番号,所在地,連番,学校名,学校種別,学部・研究科名,課程別,昼夜別,学科・専攻名,符号,性別,b-1研究者,b-2農林水産技術者,b-3製造技術者（開発）機械,b-3製造技術者（開発）電気,b-3製造技術者（開発）科学,b-3製造技術者（開発）その他,b-4製造技術者（開発を除く）機械,b-4製造技術者（開発を除く）電気,b-4製造技術者（開発を除く）科学,b-4製造技術者（開発を除く）その他,b-5建築・土木・測量技術者,b-6情報処理・通信技術者,b-7その他の技術者,b-8教員_幼稚園,b-8教員_小学校,b-8教員_中学校,b-8教員_高等学校,b-8教員_中等教育学校,b-8教員_高等専門学校,b-8教員_短期大学,b-8教員_大学,b-8教員_特別支援学校,b-8教員_その他,b-9医師，歯科医師,b-9獣医師,b-9薬剤師,b-10保健師，助産師，看護師,b-11医療技術者,b-12その他の保健医療従事者(栄養士),b-12その他の保健医療従事者(その他),b-13美術・写真・デザイナー・音楽・舞台,b-14その他,a管理的職業従事者,c事務従事者,d販売従事者,eサービス職業従事者,f保安職業従事者,g-1農林業従事者,g-2漁業従事者,h生産工程従事者,i輸送・機械運転従事者,j建設・採掘従事者,k運搬・清掃・包装等従事者,左記以外（職）,職業別計,A農業・林業,B漁業,C鉱業・採石業・砂利採取業,D建設業,E-1食料品・飲料・たばこ・飼料製造業,E-2繊維工業,E-3印刷・同関連業,E-4化学工業・石油製品・石炭製品製造業,E-5鉄鋼業・非鉄金属・金属製品製造業,E-6はん用・生産用・業務用機械器具製造業,E-7電子部品・デバイス・電子回路製造業,E-8電気・情報通信機械器具製造業,E-9輸送用機械器具製造業,E-10その他の製造業,F電気・ガス・熱供給・水道業,G情報通信業,H運輸業・郵便業,I-1卸売業,I-2小売業,J-1金融業,J-2保険業,K-1不動産取引・賃貸・管理業,K-2物品賃貸業,L-1学術・開発研究機関,L-2法務,L-3その他の専門技術サービス業,M宿泊業，飲食サービス業,N生活関連サービス業，娯楽業,O-1学校教育,O-2その他の教育、学習支援業,P-1保険業、保険衛生,P-2社会保険・社会福祉・介護事業,Q複合サービス事業,R-1宗教,R-2その他のサービス業,S-1国家公務,S-2地方公務,左記以外（産）,産業別計
2024,F137210110327,2M19,37,1,香川県立保健医療大学,2,保健医療学研究科,2,1,看護学,O905,女,,,,,,,,,,,,,,,,,,,,,1,,,,,,13,,,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,,,,,,15
2024,F137210110327,2M19,37,1,香川県立保健医療大学,2,保健医療学研究科,2,1,臨床検査学,O991,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
2024,F137210110327,2M19,37,1,香川県立保健医療大学,2,保健医療学研究科,2,1,臨床検査学,O991,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F137210110327,4M19,37,1,香川県立保健医療大学,2,保健医療学研究科,3,1,看護学,O905,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F137210110327,4M19,37,1,香川県立保健医療大学,2,保健医療学研究科,3,1,看護学,O905,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F137210110327,4M19,37,1,香川県立保健医療大学,2,保健医療学研究科,3,1,臨床検査学,O991,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F137210110327,4M19,37,1,香川県立保健医療大学,2,保健医療学研究科,3,1,臨床検査学,O991,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,産業マネジメント,D9D6,男,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1,,7,19,,,,,,,,,,35,,,,,1,,1,2,,,1,,,1,,11,1,1,,7,,1,1,,,,,2,,,,,,,1,1,3,,35
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,産業マネジメント,D9D6,女,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,12,16,1,,,,,,,,,32,,,,1,2,,1,1,,1,,,,,2,4,,2,3,1,1,1,,,,1,,1,2,,1,,,,1,3,3,,32
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,産業イノベーション,D9D7,男,,,,,1,2,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,1,4,,,,1,,,,,,13,,1,,1,1,,1,,1,1,,,,2,,2,,1,1,,,,,,,,,,,,,,,,1,,,,13
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,産業イノベーション,D9D7,女,,,1,,1,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,8,,,,2,,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,8
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,環境デザイン,D9D8,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,4,,1,,,,,,,,9,,,,,,,,1,,,,,,,,2,,1,,,,,,,,,,,,1,,,,1,,1,2,,9
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,環境デザイン,D9D8,女,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,6,11,,2,,,,1,,,,21,,,,1,,,,1,,,,,,1,1,2,1,2,,1,1,1,,,,,,,,,,,,,2,1,6,,21
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,地域資源マネジメント,D9D9,男,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,3,,5,9,,1,,,,,,,,22,,,,1,1,,,,,2,,1,,,1,3,1,2,1,1,1,,,,,,,1,,,,,,,1,2,3,,22
2024,F138110110382,1D30,38,1,愛媛大学,1,社会共創学部,,1,地域資源マネジメント,D9D9,女,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,10,14,1,,,,,,,,,29,,,,1,1,,,,2,,,,,2,,2,1,,4,3,1,,,,,1,1,1,,,,1,,,3,3,2,,29
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,数,E101,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,数,E101,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,物理,E201,男,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,3
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,物理,E201,女,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,化,E301,男,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,化,E301,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,生物,E401,男,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,生物,E401,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,理,F901,男,,,4,1,3,2,1,1,,,1,22,4,,,7,8,1,,,,1,,,,,,,,,,4,,4,16,,,,,,1,,,,81,,,,,1,,1,3,,1,,4,2,2,2,20,1,1,4,7,,3,,,,5,,,17,,,,,,3,2,2,,81
2024,F138110110382,1E01,38,1,愛媛大学,1,理学部,,1,理,F901,女,,,,,2,3,,1,1,,2,6,,,,1,1,,,,,,,,,,,,,,,2,,6,6,,,,,,,,1,,32,,,,1,2,,,2,2,,,1,,1,,6,,,2,2,,,,1,,2,,,2,,,1,,,2,1,4,,32
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,機械工,G101,男,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,機械工,G101,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,電気電子工,G204,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,電気電子工,G204,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,情報工,G221,男,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,3
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,情報工,G221,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,環境建設工,G317,男,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,環境建設工,G317,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,応用化,G401,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,応用化,G401,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,機能材料工,J958,男,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,機能材料工,J958,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,工,J9T8,男,,,31,18,7,2,5,11,4,1,39,31,13,,,,,,,,,,,,,,,,,,,3,,8,10,,,,,1,,,,,184,,,,17,1,,,9,11,19,4,10,15,4,10,25,4,,1,2,1,2,,,,16,,,,,,,,,6,6,21,,184
2024,F138110110382,1G01,38,1,愛媛大学,1,工学部,,1,工,J9T8,女,,,6,2,4,,,1,1,,6,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,27,,,,3,,,1,1,3,3,,1,1,1,1,1,1,,,2,,,,,,1,,,,,,,,,,1,6,,27
2024,F138110110382,1K01,38,1,愛媛大学,1,農学部（修業年限４年）,,1,生物環境,L920,男,,3,1,,2,2,,,1,1,8,,,,,,1,,,,,,,,,,,,,,,1,,1,4,,,,,,,,,,25,,,,2,2,,,1,1,,,,,1,,,,,,,,2,,,,6,,,1,,,,1,,1,,7,,25
2024,F138110110382,1K01,38,1,愛媛大学,1,農学部（修業年限４年）,,1,生物環境,L920,女,,3,,,1,,1,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,2,,3,,8
2024,F138110110382,1K01,38,1,愛媛大学,1,農学部（修業年限４年）,,1,食料生産,L995,男,,9,2,,,2,,,,2,,1,,,,,1,,,,,,,,,,,,,,,,,4,5,,,2,,,,,,,28,1,,,,4,,,,1,,1,,1,,,1,,1,1,1,,,,,,1,,,1,,,,3,,,,11,,28
2024,F138110110382,1K01,38,1,愛媛大学,1,農学部（修業年限４年）,,1,食料生産,L995,女,,7,,,1,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,1,6,5,,,1,,,,,,,27,1,,,,1,,,1,,2,,,,,,5,,1,,1,,,,,,1,,,,1,,1,1,,2,,9,,27
2024,F138110110382,1K01,38,1,愛媛大学,1,農学部（修業年限４年）,,1,生命機能,L996,男,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,3
2024,F138110110382,1K01,38,1,愛媛大学,1,農学部（修業年限４年）,,1,生命機能,L996,女,,,,,,1,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,8,,,,,1,,,1,1,,,,,,,2,,,,,1,,,,,,,,,,,,,,2,,,,8
2024,F138110110382,1K01,38,1,愛媛大学,2,農学研究科,1,1,生物環境学,L921,男,,,1,1,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,7,,,,,,,,,1,,1,,,,1,,,1,,,,,,,,1,,,,,,,,,1,,1,,7
2024,F138110110382,1K01,38,1,愛媛大学,2,農学研究科,1,1,生物環境学,L921,女,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,3
2024,F138110110382,1K01,38,1,愛媛大学,2,農学研究科,1,1,生命機能学,L961,男,,1,1,,1,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,2,,,1,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,7
2024,F138110110382,1K01,38,1,愛媛大学,2,農学研究科,1,1,生命機能学,L961,女,,,,,6,3,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,14,2,,,,4,1,,4,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,14
2024,F138110110382,1K01,38,1,愛媛大学,2,農学研究科,1,1,食料生産学,L9E4,男,,3,1,,,3,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11,1,,,,3,,,,,2,,,1,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,11
2024,F138110110382,1K01,38,1,愛媛大学,2,農学研究科,1,1,食料生産学,L9E4,女,,3,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,2,,5
2024,F138110110382,1M04,38,1,愛媛大学,1,医学部（修業年限４年）,,1,看護,M601,男,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3
2024,F138110110382,1M04,38,1,愛媛大学,1,医学部（修業年限４年）,,1,看護,M601,女,,,,,,,,,,,,,,,,,,,,,,,5,,,,54,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,54,,,,,,,,59
2024,F138110110382,1S01,38,1,愛媛大学,2,教育学研究科,1,1,心理発達臨床,S179,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
2024,F138110110382,1S01,38,1,愛媛大学,2,教育学研究科,1,1,心理発達臨床,S179,女,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,2,,5
2024,F138110110382,1S02,38,1,愛媛大学,1,教育学部（教員養成）,,1,学校教育教員養成課程,U942,男,,1,,,,,,,,,,1,,,9,8,2,,,,,1,,,,,,,,,,1,,6,5,,,,,,,,,,34,1,,,,1,,,,,1,1,,,,,1,,,,,,1,,,,,,,20,1,1,,,,1,,5,,34
2024,F138110110382,1S02,38,1,愛媛大学,1,教育学部（教員養成）,,1,学校教育教員養成課程,U942,女,,,,,,,,,,,,2,,4,39,7,2,,,,,13,,,,,,,,,,3,,11,5,2,,,,,,,,,88,,,,,,,,1,,,,,,,,2,,,,2,2,,,,,,,,65,,1,2,,,1,1,11,,88
2024,F138110110382,1X06,38,1,愛媛大学,1,法文学部,,1,人文社会,B942,男,,,,,,1,,,,,,1,1,,,1,2,,,,,,,,,,,,,,,4,,28,37,2,1,,,2,,,,,80,,,,2,,,1,,1,1,1,,2,,,8,3,2,8,9,3,,,,,2,1,1,3,1,,1,1,,4,12,13,,80
2024,F138110110382,1X06,38,1,愛媛大学,1,法文学部,,1,人文社会,B942,女,,,,,,,,,,1,,10,,,,3,4,,,,,,,,,,,,,,1,5,,69,58,4,1,,,1,,,,,157,,,,1,3,,1,1,1,4,,1,1,3,1,18,4,2,8,15,2,4,,,,4,1,4,8,3,1,3,1,,12,17,33,,157
2024,F138110110382,1X25,38,1,愛媛大学,2,人文社会科学研究科,1,1,法文学,X9M3,男,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1
2024,F138110110382,1X25,38,1,愛媛大学,2,人文社会科学研究科,1,1,法文学,X9M3,女,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,4
2024,F138110110382,1X25,38,1,愛媛大学,2,人文社会科学研究科,1,1,産業システム創成,X9M4,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
2024,F138110110382,1X25,38,1,愛媛大学,2,人文社会科学研究科,1,1,産業システム創成,X9M4,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
2024,F138110110382,1Z85,38,1,愛媛大学,2,医農融合公衆衛生学環,1,1,医農融合公衆衛生学環,X9O1,男,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,3
2024,F138110110382,1Z85,38,1,愛媛大学,2,医農融合公衆衛生学環,1,1,医農融合公衆衛生学環,X9O1,女,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3
